Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0.0,0.0,0.0,13,0.0,0.0,0.0036363640000000004,2.0,1.0,6,1,8,1,11,0,True,True
0.0,0.0,0.0,3,0.0,0.0,0.033333333,0.0,0.0,6,3,2,4,4,2,True,False
2.0,2.0,2.0,103,5.0,0.0,0.007905605,2.0,0.0,7,2,10,7,2,2,False,False
0.0,0.0,0.0,91,3.0,0.021348315,0.038816034,0.0,1.0,6,2,2,3,13,2,True,False
2.0,0.0,0.0,28,0.0,0.0074074069999999995,0.016049383,0.0,0.0,6,1,1,1,4,2,False,False
0.0,0.0,0.0,9,0.0,0.0,0.04,5.0,0.0,9,1,2,6,4,2,False,True
1.0,0.0,0.0,78,3.0,0.0074074069999999995,0.011934156000000001,0.0,0.0,9,3,2,6,13,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,3,1,1,1,1,2,False,False
0.0,0.0,0.0,44,1.0,0.006818182,0.021969697000000003,0.0,0.0,7,4,2,1,3,2,False,False
0.0,0.0,0.0,13,0.0,0.0,0.030769231,0.0,1.0,6,3,2,3,4,2,True,False
0.0,0.0,0.0,32,0.0,0.0,0.00058651,0.0,0.0,5,2,2,1,3,2,False,False
0.0,2.0,0.0,31,1.0,0.003125,0.0421875,0.0,0.0,1,2,2,1,6,2,True,False
0.0,0.0,0.0,21,1.0,0.01,0.016666667,0.0,0.0,1,2,4,2,1,2,False,False
0.0,0.0,0.0,6,0.0,0.033333333,0.1,0.0,0.0,7,1,8,1,11,2,True,False
1.0,0.0,0.0,27,1.0,0.016,0.027555556000000002,0.0,0.0,7,3,2,3,11,2,False,False
0.0,0.0,0.0,8,0.0,0.0,0.075,0.0,0.4,6,1,1,3,3,2,False,False
0.0,0.0,0.0,24,2.0,0.0125,0.015277778,0.0,0.0,5,4,1,3,2,2,True,False
1.0,0.0,0.0,18,0.0,0.010526316,0.052631579000000005,0.0,0.0,3,2,2,2,13,2,True,False
0.0,0.0,0.0,41,1.0,0.0,0.014444443999999999,0.0,0.0,4,2,2,1,4,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,1.0,2,1,1,1,3,2,True,False
0.0,0.0,0.0,8,0.0,0.025,0.035,0.0,0.0,5,3,2,2,3,2,False,False
0.0,0.0,0.0,8,0.0,0.0,0.05,0.0,0.0,5,2,2,3,3,2,False,False
2.0,0.0,0.0,24,0.0,0.008,0.012,0.0,0.0,1,1,1,1,3,2,False,False
0.0,0.0,0.0,20,0.0,0.01,0.03,0.0,0.6,6,2,2,1,4,2,False,False
6.0,7.0,6.0,99,5.0,0.0006410259999999999,0.00210649,0.0,0.0,4,2,2,1,7,2,False,True
0.0,0.0,0.0,7,0.0,0.057142857000000005,0.08095238099999999,0.0,0.0,7,3,2,3,13,2,False,False
4.0,0.0,0.0,7,0.0,0.018181818,0.018181818,0.0,0.0,7,1,1,4,2,0,False,False
3.0,0.0,0.0,12,0.0,0.0,0.013333333000000001,0.0,0.0,7,2,2,9,8,0,False,False
0.0,0.0,0.0,11,0.0,0.036363636,0.077272727,0.0,0.0,7,1,1,4,3,2,False,False
0.0,0.0,0.0,20,3.0,0.0,0.023809524,1.0,0.0,5,2,2,3,6,2,False,True
0.0,0.0,0.0,4,0.0,0.1,0.15,0.0,0.2,6,2,2,3,13,2,False,False
0.0,0.0,0.0,24,2.0,0.013043478,0.017391304,0.0,0.0,6,2,2,1,6,2,False,False
0.0,0.0,0.0,13,0.0,0.0,0.003571429,0.0,0.0,5,1,1,2,2,0,True,False
0.0,0.0,0.0,11,0.0,0.0,0.022222222000000003,0.0,0.0,6,2,2,3,1,2,False,False
0.0,0.0,0.0,22,1.0,0.0,0.016666667,0.0,0.0,5,1,1,1,2,2,False,False
4.0,0.0,0.0,12,0.0,0.011764706000000002,0.042647059,0.0,0.0,6,1,1,8,3,2,True,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,2,1,1,2,False,False
4.0,5.0,0.0,33,1.0,0.021929825,0.042105263,0.0,0.0,9,3,2,1,13,2,True,False
0.0,0.0,0.0,2,0.0,0.0,0.05,0.0,0.4,2,3,2,2,3,2,False,False
7.0,5.0,1.0,54,2.0,0.0,0.017333333,0.0,0.0,7,2,2,3,2,2,True,True
0.0,0.0,0.0,1,0.0,0.0,0.1,0.0,0.0,1,2,2,1,10,1,False,False
2.0,0.0,0.0,26,3.0,0.022666667,0.0346,2.0,0.0,7,3,2,2,1,2,False,True
2.0,5.0,1.0,30,2.0,0.0,0.011764706000000002,2.0,0.0,6,2,2,3,2,2,False,True
0.0,0.0,0.0,4,0.0,0.1,0.15,0.0,0.0,7,2,2,1,1,2,False,False
0.0,0.0,0.0,48,4.0,0.004166667,0.009375,0.0,0.0,0,1,1,1,20,2,False,False
0.0,0.0,0.0,21,1.0,0.0,0.00952381,2.0,0.0,7,1,8,2,6,0,True,True
0.0,0.0,0.0,4,0.0,0.016666667,0.091666667,0.0,0.0,5,2,5,3,2,2,True,False
2.0,0.0,0.0,2,0.0,0.0,0.05,0.0,0.0,0,3,2,6,5,0,True,False
0.0,0.0,0.0,12,0.0,0.041666667000000004,0.065,0.0,0.0,5,3,2,2,1,2,False,False
0.0,0.0,0.0,2,0.0,0.0,0.1,0.0,0.0,7,1,1,9,3,2,False,False
0.0,5.0,0.0,38,0.0,0.0,0.027916667000000003,0.0,0.0,1,4,2,1,3,2,False,False
2.0,2.0,0.0,20,2.0,0.0,0.015873016,0.0,0.0,5,3,2,3,1,2,False,False
0.0,0.0,0.0,43,1.0,0.013636364,0.025762987,0.0,0.0,7,1,1,1,1,2,False,False
0.0,0.0,0.0,21,0.0,0.028571429,0.048412698,0.0,0.0,6,3,2,8,4,2,True,False
0.0,0.0,0.0,2,0.0,0.0,0.033333333,0.0,0.0,5,2,5,2,1,2,False,False
0.0,0.0,0.0,109,3.0,0.0,0.000262123,0.0,0.0,0,2,2,1,2,0,True,False
0.0,0.0,0.0,7,0.0,0.0,0.028571429,0.0,0.0,7,8,2,3,2,2,False,False
1.0,0.0,0.0,33,3.0,0.012222222,0.039074074,0.0,0.0,6,2,2,4,11,2,False,False
2.0,0.0,0.0,12,0.0,0.0044444440000000005,0.006111111,0.0,0.0,0,3,2,1,4,2,False,False
0.0,0.0,0.0,77,1.0,0.0025316460000000002,0.012466437,0.0,0.0,1,2,2,3,2,2,False,False
3.0,0.0,0.0,4,0.0,0.0,0.016666667,0.0,0.0,7,3,2,7,6,0,True,False
1.0,0.0,0.0,16,0.0,0.0,0.0044444440000000005,0.0,0.0,6,2,2,4,4,0,True,False
0.0,0.0,0.0,11,0.0,0.036363636,0.090909091,0.0,0.0,4,1,1,4,3,2,True,False
0.0,0.0,0.0,26,0.0,0.0,0.008333333,6.0,0.0,6,2,5,3,4,2,False,True
0.0,0.0,0.0,17,3.0,0.01875,0.02422619,0.0,0.0,1,1,1,1,10,2,False,False
0.0,0.0,0.0,18,1.0,0.0,0.00875,0.0,0.0,7,1,1,1,2,2,False,False
1.0,0.0,0.0,34,0.0,0.0,0.01754386,0.0,0.0,9,1,1,2,2,2,False,False
0.0,0.0,0.0,45,0.0,0.008888889,0.024444444,0.0,0.0,4,4,2,3,1,2,False,False
0.0,0.0,0.0,10,1.0,0.0,0.011111111000000002,0.0,0.0,6,2,2,8,1,2,True,False
3.0,5.0,2.0,60,3.0,0.0,0.020858475,0.0,0.0,7,3,12,1,6,2,True,True
0.0,0.0,0.0,24,0.0,0.0,0.020833333,0.0,0.0,6,2,2,1,4,2,True,False
1.0,0.0,0.0,79,4.0,0.006097561,0.024390244,0.0,0.0,6,2,2,1,13,2,False,False
0.0,0.0,0.0,2,0.0,0.0,0.066666667,5.0,0.0,8,3,2,7,4,2,False,True
0.0,0.0,0.0,8,0.0,0.0,0.025,0.0,0.0,5,2,2,3,3,2,True,False
0.0,0.0,0.0,10,0.0,0.025,0.0375,0.0,0.0,1,4,2,3,10,2,True,False
3.0,0.0,0.0,20,1.0,0.010526316,0.015789473999999998,0.0,0.0,7,1,1,6,3,0,False,False
1.0,0.0,0.0,3,0.0,0.0,0.022222222000000003,0.0,0.0,6,2,2,4,3,2,False,False
3.0,0.0,0.0,15,0.0,0.0,0.012280702,3.0,0.0,7,1,1,1,2,0,False,False
0.0,5.0,0.0,22,3.0,0.016666667,0.052777778,0.0,0.0,7,2,2,2,11,2,False,False
4.0,2.0,0.0,31,1.0,0.0,0.014672365,3.0,0.0,6,2,4,5,5,0,False,True
0.0,0.0,0.0,43,1.0,0.006976744,0.035271317999999996,0.0,0.6,6,2,2,1,4,2,False,False
0.0,0.0,0.0,38,1.0,0.0,0.005263158,0.0,0.0,5,2,2,4,1,2,True,False
1.0,0.0,0.0,27,1.0,0.0,0.0074074069999999995,1.0,0.0,6,1,10,1,3,2,True,False
1.0,0.0,0.0,31,4.0,0.025,0.032986111,0.0,0.4,6,3,2,6,1,2,False,False
0.0,0.0,0.0,5,0.0,0.0,0.06,0.0,0.0,6,2,2,7,3,2,True,False
0.0,0.0,0.0,20,1.0,0.02,0.051166667,0.0,0.0,8,1,1,1,3,2,False,False
3.0,0.0,0.0,15,1.0,0.01875,0.09375,0.0,0.0,5,2,4,3,1,2,False,False
0.0,0.0,0.0,29,1.0,0.0,0.0074074069999999995,5.0,0.0,7,2,2,1,4,0,False,True
1.0,0.0,0.0,22,1.0,0.001481481,0.042222222000000004,5.0,0.0,7,2,2,1,2,2,False,False
0.0,0.0,0.0,30,2.0,0.006451613,0.02516129,2.0,0.0,6,2,2,1,13,2,False,True
2.0,0.0,0.0,7,0.0,0.033333333,0.024166667000000003,0.0,0.0,9,2,2,1,1,2,False,False
0.0,0.0,0.0,14,0.0,0.0,0.014285714,0.0,0.0,6,2,2,3,2,2,False,False
0.0,0.0,0.0,159,3.0,0.0018518520000000002,0.005588342,0.0,0.0,8,2,2,4,4,2,True,False
0.0,0.0,0.0,4,0.0,0.05,0.05,0.0,0.6,6,2,2,3,4,2,False,False
0.0,0.0,0.0,54,7.0,0.0049382720000000005,0.029938272000000002,1.0,0.0,8,2,2,8,1,2,True,True
3.0,0.0,0.0,25,0.0,0.0,0.0037037040000000004,0.0,0.0,0,2,2,1,2,0,True,False
0.0,0.0,0.0,25,2.0,0.055999999999999994,0.07200000000000001,0.0,0.0,6,2,2,3,3,2,False,False
0.0,0.0,0.0,50,1.0,0.008163265,0.024489796,0.0,0.0,1,2,4,3,1,2,False,False
0.0,0.0,0.0,28,2.0,0.014285714,0.023809524,0.0,0.0,1,2,2,1,2,2,True,False
1.0,2.0,0.0,72,3.0,0.015492958000000001,0.032253521,0.0,0.0,4,2,2,1,13,2,False,False
0.0,0.0,0.0,42,0.0,0.0,0.004365079,4.0,0.0,9,6,2,3,1,2,False,False
0.0,0.0,0.0,13,0.0,0.015384615,0.030769231,0.0,0.0,6,2,4,2,3,2,True,False
0.0,5.0,0.0,41,1.0,0.004651163,0.009302326,0.0,0.0,7,2,2,3,2,2,True,False
0.0,5.0,2.0,13,0.0,0.0,0.004166667,0.0,0.0,8,1,1,2,2,0,False,False
0.0,0.0,0.0,8,1.0,0.058333333,0.067708333,0.0,0.0,7,3,2,3,13,2,False,False
0.0,0.0,0.0,25,1.0,0.036000000000000004,0.05939393900000001,0.0,0.0,6,2,2,3,4,2,False,False
0.0,0.0,0.0,150,7.0,0.01212528,0.019068861,0.0,0.0,7,3,2,8,13,2,False,False
0.0,0.0,0.0,24,0.0,0.07777777799999999,0.111111111,0.0,0.0,8,1,1,1,3,2,False,False
1.0,2.0,0.0,120,4.0,0.000226757,0.011948853999999998,1.0,0.0,0,2,2,2,1,2,False,False
0.0,0.0,0.0,6,0.0,0.0,0.05,0.0,0.0,7,2,4,1,2,2,False,False
0.0,0.0,0.0,43,1.0,0.0,0.002439024,0.0,0.0,7,1,1,1,2,0,True,False
0.0,0.0,0.0,5,0.0,0.04,0.08,0.0,0.0,6,2,2,1,3,2,True,False
4.0,0.0,0.0,39,2.0,0.005128205,0.021367521,0.0,0.0,5,1,1,1,3,2,False,False
0.0,0.0,0.0,0,0.0,0.0,0.066666667,0.0,0.0,5,4,1,8,6,2,False,False
0.0,7.0,0.0,11,1.0,0.030769231,0.040384615,0.0,0.0,4,3,2,2,2,2,False,False
3.0,0.0,0.0,40,1.0,0.001136364,0.016060606,0.0,0.0,1,3,2,2,2,2,False,False
3.0,5.0,0.0,21,0.0,0.031313131,0.043198653,0.0,0.0,8,1,1,7,3,2,False,False
0.0,0.0,0.0,11,3.0,0.027272727000000004,0.054545455,0.0,0.0,9,2,2,1,1,2,False,False
2.0,0.0,0.0,73,5.0,0.0,0.003947368,4.0,0.0,8,2,5,3,5,0,False,True
0.0,0.0,0.0,3,0.0,0.066666667,0.133333333,0.0,1.0,6,3,2,3,3,2,True,False
0.0,0.0,0.0,20,0.0,0.002857143,0.0295,0.0,1.0,6,3,2,1,2,2,True,False
0.0,0.0,0.0,20,0.0,0.015,0.045416667,0.0,0.0,6,3,2,1,1,2,False,False
0.0,2.0,1.0,19,4.0,0.0,0.024242424,0.0,0.0,1,2,2,3,2,2,False,False
0.0,0.0,0.0,36,2.0,0.034259259,0.073333333,0.0,0.0,1,2,2,1,3,2,False,False
0.0,0.0,0.0,6,1.0,0.066666667,0.1,0.0,0.0,1,2,2,7,1,2,False,False
0.0,0.0,0.0,7,0.0,0.033333333,0.066666667,0.0,0.0,5,2,2,3,1,2,False,False
0.0,0.0,0.0,7,0.0,0.085714286,0.11428571400000001,0.0,0.0,7,2,2,1,13,2,False,False
0.0,2.0,7.0,35,3.0,0.0,0.015555556000000002,2.0,0.2,6,2,10,6,3,2,False,True
5.0,2.0,6.0,21,2.0,0.0,0.008695652,0.0,0.0,1,2,2,7,1,2,False,False
0.0,0.0,0.0,14,0.0,0.0,0.01025641,0.0,0.0,1,1,1,3,10,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,2,7,10,2,False,False
0.0,0.0,0.0,8,0.0,0.1,0.108333333,0.0,0.0,7,3,12,1,1,2,False,True
0.0,0.0,0.0,10,0.0,0.02,0.036666667,0.0,0.0,6,2,2,1,6,2,False,False
1.0,0.0,0.0,14,0.0,0.025,0.04375,0.0,0.0,6,2,2,1,4,2,False,False
0.0,0.0,0.0,49,2.0,0.0042553190000000005,0.010638298000000001,0.0,0.0,3,2,2,8,4,0,True,False
1.0,0.0,0.0,15,0.0,0.0,0.005882353000000001,0.0,0.0,5,1,1,3,2,2,True,False
0.0,0.0,0.0,19,1.0,0.016666667,0.04021164,0.0,1.0,6,1,1,1,6,2,True,False
0.0,0.0,0.0,1,0.0,0.05,0.15,0.0,0.0,0,2,2,1,5,2,False,False
0.0,0.0,0.0,32,3.0,0.0,0.012903226,0.0,0.0,7,2,2,1,2,2,False,False
0.0,0.0,0.0,28,0.0,0.0,0.033333333,0.0,0.0,7,2,2,7,10,2,False,False
0.0,2.0,1.0,44,3.0,0.0,0.003359173,0.0,0.0,1,3,3,2,8,2,False,False
0.0,2.0,0.0,131,7.0,0.006766917,0.028754539,0.0,0.0,1,3,2,1,2,2,False,False
2.0,0.0,0.0,31,2.0,0.0,0.011728395,3.0,0.0,6,2,2,4,2,2,False,False
2.0,0.0,0.0,8,0.0,0.009090909,0.027272727000000004,0.0,0.4,6,1,1,5,2,0,False,False
0.0,0.0,0.0,53,1.0,0.007272727,0.025454545,6.0,0.0,0,2,4,2,3,2,False,True
1.0,7.0,5.0,6,0.0,0.0,0.024242424,0.0,0.0,9,1,1,1,5,0,False,False
0.0,0.0,0.0,57,1.0,0.0017241379999999998,0.020689655,0.0,0.0,7,2,7,2,2,2,True,False
0.0,0.0,0.0,12,0.0,0.05,0.066666667,0.0,0.0,3,2,2,1,1,2,False,False
0.0,0.0,0.0,41,1.0,0.019512195,0.041056911,0.0,0.0,8,1,1,3,3,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,3,2,1,8,0,True,False
0.0,0.0,0.0,3,0.0,0.2,0.2,0.0,0.0,0,1,1,3,4,2,False,False
4.0,0.0,0.0,39,4.0,0.015384615,0.046153846,0.0,0.2,6,2,2,5,13,2,False,False
0.0,0.0,0.0,11,0.0,0.018181818,0.036363636,0.0,0.0,7,1,1,1,10,2,False,False
2.0,0.0,0.0,35,1.0,0.005263158,0.015789473999999998,0.0,0.0,7,1,2,1,2,0,False,False
4.0,0.0,0.0,37,4.0,0.014634146,0.031707317,1.0,0.0,7,2,2,3,1,2,False,True
0.0,0.0,0.0,3,0.0,0.053333333,0.078333333,0.0,0.8,6,1,1,1,4,2,False,False
0.0,0.0,0.0,50,1.0,0.012,0.026383333,0.0,0.0,6,4,1,1,4,2,False,True
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,7,1,1,1,3,2,False,False
0.0,0.0,0.0,6,0.0,0.0,0.033333333,0.0,0.0,6,2,2,5,4,0,False,False
0.0,0.0,0.0,25,1.0,0.012,0.027111111,2.0,0.0,6,1,1,3,2,2,False,False
0.0,0.0,0.0,51,2.0,0.0,0.013071895,0.0,0.0,7,2,2,1,2,2,True,False
0.0,0.0,0.0,79,4.0,0.0025316460000000002,0.017088608,0.0,0.0,7,2,2,1,1,2,True,True
1.0,0.0,0.0,17,0.0,0.0,0.023684211,0.0,0.0,7,2,2,1,20,2,False,False
0.0,0.0,0.0,140,6.0,0.0038095240000000003,0.011870748,0.0,0.0,7,2,5,7,1,2,False,False
3.0,2.0,4.0,33,1.0,0.026315789,0.041315789,0.0,0.0,8,2,2,3,3,2,False,False
2.0,0.0,0.0,33,2.0,0.021621622000000004,0.040540541,0.0,0.0,4,2,2,1,3,2,False,False
6.0,0.0,0.0,13,1.0,0.022222222000000003,0.054444444,0.0,0.0,8,1,1,1,3,2,False,False
1.0,0.0,0.0,48,3.0,0.004166667,0.010138889,2.0,0.0,1,1,1,7,2,2,False,True
1.0,0.0,0.0,28,1.0,0.013793103000000001,0.02454844,0.0,0.0,6,2,2,1,7,2,True,False
0.0,0.0,0.0,4,0.0,0.0,0.025,0.0,0.0,6,2,2,1,4,2,False,False
0.0,0.0,0.0,25,1.0,0.012,0.040977778,0.0,0.4,6,2,2,5,2,2,False,False
2.0,2.0,3.0,42,2.0,0.009090909,0.017794258,0.0,0.0,1,3,2,3,2,2,False,False
0.0,0.0,0.0,5,0.0,0.0,0.04,0.0,0.0,5,3,3,3,9,2,True,False
1.0,2.0,0.0,57,1.0,0.0,0.006321839,3.0,0.6,6,2,2,7,4,2,False,True
0.0,0.0,0.0,26,0.0,0.0,0.004273504,0.0,0.0,4,4,1,2,1,2,False,False
2.0,0.0,0.0,1,0.0,0.0,0.04,0.0,0.0,3,1,8,1,5,2,False,False
0.0,0.0,0.0,14,0.0,0.015555556000000002,0.033862434,0.0,0.0,5,7,1,6,1,2,True,False
6.0,0.0,0.0,39,0.0,0.001282051,0.010133221,0.0,0.0,3,1,1,4,4,2,False,False
0.0,0.0,0.0,11,0.0,0.0,0.0074074069999999995,0.0,0.0,6,1,1,1,4,2,True,False
1.0,0.0,0.0,17,0.0,0.0,0.0,0.0,0.0,8,2,2,1,2,0,False,False
0.0,5.0,0.0,50,6.0,0.0,0.017307692,0.0,0.0,7,2,2,1,10,2,False,False
0.0,0.0,0.0,8,0.0,0.0,0.075,0.0,0.0,2,4,1,3,3,2,False,False
2.0,7.0,0.0,70,2.0,0.018181818,0.026731602,2.0,0.0,6,3,2,3,11,2,False,False
0.0,0.0,0.0,7,0.0,0.0,0.00952381,0.0,0.0,6,2,2,6,1,2,False,False
1.0,0.0,0.0,15,0.0,0.0,0.004166667,0.0,0.0,4,2,2,1,2,0,False,False
0.0,0.0,0.0,51,1.0,0.010588235,0.022643039,0.0,0.0,5,3,2,6,3,2,False,False
0.0,0.0,0.0,89,5.0,0.006439394,0.020569813,0.0,0.0,7,1,1,1,2,2,True,False
0.0,0.0,0.0,6,0.0,0.133333333,0.12222222199999999,0.0,0.0,6,3,2,3,4,2,False,False
0.0,0.0,0.0,29,2.0,0.011555556000000002,0.046190475999999994,0.0,0.8,6,2,4,7,3,2,False,False
0.0,2.0,2.0,26,0.0,0.008,0.016,0.0,0.0,6,1,1,1,2,2,True,False
0.0,0.0,0.0,5,0.0,0.0,0.08,0.0,0.0,5,2,2,1,1,2,False,False
0.0,0.0,0.0,5,0.0,0.04,0.05,0.0,0.0,8,3,2,1,3,2,True,False
0.0,0.0,0.0,12,0.0,0.02,0.04,0.0,0.0,7,1,2,1,10,2,False,False
0.0,0.0,0.0,13,0.0,0.0,0.013333333000000001,0.0,0.0,7,2,2,1,6,0,True,False
0.0,0.0,0.0,21,0.0,0.0,0.010526316,2.0,0.0,1,4,1,1,2,0,False,True
1.0,0.0,0.0,28,1.0,0.007142857,0.008214286,0.0,0.0,9,1,2,2,2,2,False,False
0.0,0.0,0.0,6,0.0,0.18333333300000001,0.18888888899999998,0.0,0.8,6,3,2,6,1,2,False,False
0.0,0.0,0.0,15,0.0,0.04,0.12,0.0,0.0,3,2,2,1,3,2,False,False
1.0,5.0,0.0,84,3.0,0.016666667,0.028709742000000003,0.0,0.0,4,1,1,4,3,2,False,False
0.0,0.0,0.0,6,0.0,0.0,0.033333333,0.0,0.0,5,2,5,1,3,2,False,False
0.0,0.0,0.0,5,0.0,0.0,0.028571429,3.0,0.0,0,2,10,3,3,2,False,True
0.0,0.0,0.0,25,0.0,0.008,0.024698413,0.0,0.6,6,1,1,3,3,2,False,False
3.0,0.0,0.0,2,0.0,0.0,0.066666667,0.0,0.0,5,2,2,8,6,0,False,False
0.0,0.0,0.0,29,1.0,0.005882353000000001,0.02745098,0.0,0.0,7,1,1,3,2,2,False,True
0.0,0.0,0.0,5,0.0,0.12,0.16,0.0,0.0,5,1,10,1,1,2,False,False
0.0,0.0,0.0,8,1.0,0.0,0.046969697000000005,0.0,0.0,7,3,2,1,10,2,True,False
0.0,0.0,0.0,17,0.0,0.04,0.06,0.0,0.6,6,3,2,8,2,2,False,False
1.0,0.0,0.0,19,0.0,0.0,0.010526316,0.0,0.0,6,3,2,3,6,2,False,False
0.0,0.0,0.0,22,0.0,0.0,0.0125,0.0,0.0,5,1,1,6,8,2,False,False
0.0,0.0,0.0,9,0.0,0.022222222000000003,0.033333333,0.0,0.0,4,2,2,4,1,2,False,False
0.0,0.0,0.0,8,0.0,0.0,0.1,0.0,0.0,1,2,2,3,2,2,False,False
0.0,0.0,0.0,22,0.0,0.0,0.013636364,0.0,0.0,6,2,2,1,3,2,False,False
0.0,0.0,0.0,10,0.0,0.0,0.06,0.0,0.0,7,2,10,1,1,2,True,False
0.0,2.0,1.0,24,1.0,0.006153846,0.020512821,6.0,0.0,7,2,2,1,2,2,False,True
3.0,5.0,0.0,36,1.0,0.0,0.007751938000000001,1.0,0.0,8,3,2,3,2,2,True,False
0.0,0.0,0.0,5,0.0,0.0,0.04,0.0,0.0,5,3,2,6,1,2,False,False
0.0,0.0,0.0,26,2.0,0.036781609,0.060344827999999996,0.0,0.0,6,2,2,1,3,2,False,False
0.0,2.0,7.0,6,0.0,0.028571429,0.085714286,0.0,1.0,6,2,2,7,2,2,True,False
0.0,0.0,0.0,53,3.0,0.0036363640000000004,0.036363636,1.0,0.0,4,2,2,3,3,2,False,True
6.0,5.0,5.0,133,6.0,0.0,0.009275361999999999,1.0,0.0,7,2,2,2,2,2,False,False
0.0,0.0,0.0,2,2.0,0.1,0.15,0.0,0.0,7,3,2,3,13,2,False,False
0.0,0.0,0.0,2,0.0,0.2,0.2,0.0,0.0,5,1,1,1,1,2,False,False
0.0,0.0,0.0,39,1.0,0.005128205,0.015042735,0.0,0.0,1,2,2,8,2,2,False,False
1.0,7.0,1.0,9,0.0,0.0,0.015384615,0.0,0.0,6,1,1,1,2,2,False,False
0.0,0.0,0.0,12,0.0,0.016666667,0.027777778,0.0,0.0,7,3,2,1,2,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,5,2,2,7,1,2,False,False
0.0,0.0,0.0,3,0.0,0.1,0.125,0.0,0.8,6,3,2,1,13,2,False,False
0.0,0.0,0.0,9,0.0,0.0,0.024691357999999997,0.0,0.0,7,3,3,1,11,0,True,False
0.0,0.0,0.0,12,0.0,0.008333333,0.033333333,0.0,0.0,6,2,4,6,6,2,False,False
0.0,0.0,0.0,98,5.0,0.002061856,0.010173465,0.0,0.0,5,1,1,1,3,2,False,False
0.0,0.0,0.0,58,3.0,0.005172414,0.031609195,0.0,0.0,7,2,2,1,2,2,False,False
0.0,0.0,0.0,15,0.0,0.013333333000000001,0.02,0.0,0.0,7,2,2,1,13,2,False,False
0.0,0.0,0.0,9,0.0,0.0,0.04444444400000001,0.0,0.0,5,2,2,3,2,2,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,4,3,2,1,1,2,True,False
0.0,0.0,0.0,27,1.0,0.016,0.02,0.0,0.0,7,2,2,3,1,2,True,False
0.0,0.0,0.0,16,0.0,0.010526316,0.033684211,0.0,0.0,3,2,2,7,13,2,True,False
0.0,0.0,0.0,15,0.0,0.014285714,0.028571429,0.0,0.0,5,3,2,3,1,2,False,False
0.0,5.0,1.0,25,1.0,0.0,0.019786325,1.0,0.0,6,2,4,5,4,2,True,False
0.0,0.0,0.0,15,0.0,0.052380952,0.093809524,0.0,0.0,1,2,4,5,1,2,False,False
0.0,7.0,2.0,30,1.0,0.0125,0.028125,0.0,0.0,1,2,2,1,2,2,True,False
0.0,0.0,0.0,119,2.0,0.0,0.007668207,0.0,0.0,6,2,2,1,2,2,False,False
2.0,0.0,0.0,8,0.0,0.0,0.022222222000000003,0.0,0.0,6,2,2,7,6,2,False,False
0.0,0.0,0.0,19,0.0,0.021052632,0.025789474,0.0,0.2,6,1,1,4,3,2,False,False
2.0,0.0,0.0,20,0.0,0.0,0.008695652,0.0,0.0,6,4,1,1,4,0,False,False
2.0,2.0,0.0,9,1.0,0.005555556,0.008095238000000001,0.0,0.0,5,3,2,1,1,2,True,False
3.0,0.0,0.0,18,0.0,0.0,0.019931973000000002,6.0,0.0,5,3,2,1,2,2,False,True
0.0,0.0,0.0,6,0.0,0.133333333,0.166666667,0.0,0.8,6,2,2,7,3,2,False,False
0.0,0.0,0.0,26,1.0,0.019230768999999998,0.02530525,0.0,0.8,6,3,2,3,1,2,False,False
0.0,0.0,0.0,4,0.0,0.0,0.05,0.0,0.0,6,2,5,6,6,2,True,False
0.0,0.0,0.0,12,0.0,0.0,0.014285714,0.0,0.0,7,2,2,1,2,0,False,False
0.0,0.0,0.0,1,0.0,0.2,0.2,0.0,0.0,1,2,4,7,1,2,False,False
1.0,0.0,0.0,4,0.0,0.0125,0.0625,0.0,0.0,0,1,1,4,3,2,False,True
0.0,0.0,0.0,16,0.0,0.028571429,0.067857143,0.0,0.8,6,2,6,1,2,2,False,False
0.0,0.0,0.0,16,1.0,0.1125,0.145833333,0.0,0.0,0,2,2,9,1,2,False,False
0.0,0.0,0.0,52,2.0,0.012,0.026000000000000002,0.0,1.0,6,6,5,3,2,2,True,False
0.0,0.0,0.0,18,0.0,0.038888888999999996,0.072222222,0.0,0.0,6,4,1,1,2,2,True,False
3.0,0.0,0.0,9,0.0,0.0,0.015384615,0.0,0.0,9,1,1,7,4,2,False,False
0.0,0.0,0.0,3,0.0,0.1,0.111111111,0.0,0.0,6,3,2,1,3,2,False,False
1.0,0.0,0.0,37,2.0,0.006766917,0.033646617000000004,0.0,0.0,6,2,2,7,13,2,False,False
0.0,0.0,0.0,23,0.0,0.031818182,0.047575757999999996,0.0,0.0,6,1,1,1,4,2,True,False
